employee_id,zone,region,urbanity,home_lat,home_lon,job_family,shift_worker,shift_pattern,offpeak_travel,days_on_site_per_week,commute_days_per_month,age,has_children_under12,car_available,green_attitude,already_has_dticket,field_role,boarding_station,boarding_station_id,access_km,access_mode,access_min,wait_min,ride_and_lastmile_min,transfers,pt_total_min,car_km_still_driven,car_km_one_way,car_total_min,car_cost_eur_month,commute_band,pt_vs_car_min,pt_car_time_ratio,active_mobility_candidate
SYN-00721,Hamburg-Uhlenhorst,Hamburg,urban_core,53.5743,10.03677,Lab & R&D,False,Day (08:00),False,5,19.5,49,False,False,1.039,False,False,Barmbek,barmbek,1.85,Feeder bus,14.6,2.0,40.5,1,57.1,0.0,16.93,28.9,198.11,46–60 min,28.2,1.98,False
SYN-00722,Hamburg-Barmbek,Hamburg,urban_core,53.58062,10.05297,Office & Commercial,False,Day (08:00),False,3,11.7,52,False,False,0.667,True,False,Friedrichsberg,friedrichsberg,0.55,Walk,6.9,4.0,42.0,1,53.0,0.0,15.97,28.4,112.13,46–60 min,24.6,1.87,False
SYN-00723,Norderstedt,Kr. Segeberg,suburban,53.69539,10.02701,Office & Commercial,False,Day (08:00),False,4,15.6,35,True,True,-0.384,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,6.8,0,17.8,0.0,2.14,8.9,20.03,≤ 30 min,8.9,2.0,True
SYN-00724,Großhansdorf,Kr. Stormarn,rural,53.65425,10.29937,Production & Technical,False,Day (08:00),False,5,19.5,36,False,False,-0.263,False,False,Großhansdorf,grosshansdorf,1.17,Feeder bus,12.5,2.0,84.2,3,98.7,0.0,23.02,28.6,269.39,> 60 min,70.1,3.45,False
SYN-00725,Hamburg-Langenhorn,Hamburg,urban,53.67511,10.03137,Production & Technical,True,Early (06:00),True,5,19.5,41,False,True,-1.024,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,7.0,0,18.0,0.0,2.22,11.1,26.03,≤ 30 min,6.9,1.62,True
SYN-00726,Norderstedt,Kr. Segeberg,suburban,53.70836,10.00567,Office & Commercial,False,Day (08:00),False,2,7.8,58,False,True,0.384,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,15.3,0,26.3,0.0,4.84,12.5,22.66,≤ 30 min,13.8,2.1,True
SYN-00727,Hamburg-Poppenbüttel,Hamburg,suburban,53.64567,10.07987,Production & Technical,True,Early (06:00),True,5,19.5,61,False,True,-0.229,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,21.7,0,32.7,0.0,6.87,14.8,80.43,31–45 min,17.9,2.21,False
SYN-00728,Norderstedt,Kr. Segeberg,suburban,53.72429,10.02744,Office & Commercial,False,Day (08:00),False,3,11.7,51,False,True,0.012,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,18.5,0,29.5,0.0,5.85,13.7,41.09,≤ 30 min,15.8,2.15,False
SYN-00729,Hamburg-Eppendorf,Hamburg,urban_core,53.58931,9.98214,Lab & R&D,False,Day (08:00),False,4,15.6,46,True,True,0.785,False,False,Kellinghusenstraße,kellinghusenstrasse,0.78,Walk,9.7,2.0,37.8,0,49.5,0.0,15.73,28.2,147.27,46–60 min,21.3,1.76,False
SYN-00730,Hamburg-Uhlenhorst,Hamburg,urban_core,53.57726,10.0205,Lab & R&D,False,Day (08:00),False,5,19.5,57,False,False,-0.542,False,False,Alsterdorf,alsterdorf,3.87,Feeder bus,20.6,2.0,33.1,0,55.8,0.0,16.63,28.8,194.54,46–60 min,27.0,1.94,False
SYN-00731,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.63191,10.17512,Production & Technical,True,Late (14:00),True,5,19.5,39,False,True,-1.569,False,False,Volksdorf,volksdorf,2.13,Feeder bus,15.4,3.6,73.0,2,92.0,0.0,14.12,21.9,165.19,> 60 min,70.1,4.2,False
SYN-00732,Norderstedt,Kr. Segeberg,suburban,53.72597,9.97084,Lab & R&D,False,Day (08:00),False,5,19.5,38,False,True,0.924,False,False,Norderstedt Mitte,norderstedt_mitte,3.3,Feeder bus,18.9,2.0,23.0,0,43.9,0.0,8.91,17.0,104.26,31–45 min,26.9,2.58,False
SYN-00733,Hamburg-Langenhorn,Hamburg,urban,53.68491,10.03348,Production & Technical,True,Night (22:00),True,5,19.5,41,False,True,0.855,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,3.8,0,14.8,0.0,1.19,8.7,13.93,≤ 30 min,6.1,1.7,True
SYN-00734,Hamburg-Winterhude,Hamburg,urban_core,53.60903,10.01654,Office & Commercial,False,Day (08:00),False,2,7.8,31,False,False,-0.002,True,False,Sengelmannstraße,sengelmannstrasse,0.81,Walk,10.1,2.0,31.4,0,43.5,0.0,12.0,25.6,56.14,31–45 min,17.9,1.7,False
SYN-00735,Norderstedt,Kr. Segeberg,suburban,53.70125,9.95091,Lab & R&D,False,Day (08:00),False,3,11.7,40,True,False,0.342,False,False,Norderstedt Mitte,norderstedt_mitte,3.47,Feeder bus,19.4,2.0,23.0,0,44.4,0.0,8.76,16.9,61.47,31–45 min,27.5,2.63,False
SYN-00736,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.6004,9.90032,Production & Technical,False,Day (08:00),False,5,19.5,30,True,True,1.608,False,False,Eidelstedt,eidelstedt,0.87,Walk,10.9,4.0,64.5,2,79.3,0.0,18.38,29.7,215.05,> 60 min,49.6,2.67,False
SYN-00737,Hamburg-Schnelsen,Hamburg,suburban,53.64183,9.90259,Production & Technical,True,Early (06:00),True,5,19.5,53,False,True,0.855,False,False,Schnelsen,schnelsen,1.72,Feeder bus,14.2,6.0,49.9,0,70.0,0.0,14.48,22.2,169.36,> 60 min,47.8,3.15,False
SYN-00738,Hamburg-Volksdorf/Duvenstedt,Hamburg,suburban,53.66831,10.17152,Production & Technical,False,Day (08:00),False,5,19.5,48,False,True,-0.765,False,False,Volksdorf,volksdorf,3.86,Feeder bus,20.6,2.0,67.0,2,89.6,0.0,11.47,19.5,134.2,> 60 min,70.1,4.59,False
SYN-00739,Hamburg-Winterhude,Hamburg,urban_core,53.59635,9.99669,Office & Commercial,False,Day (08:00),False,2,7.8,58,False,False,-1.405,False,False,Lattenkamp,lattenkamp,0.24,Walk,3.0,2.0,35.3,0,40.3,0.0,14.3,27.3,66.94,31–45 min,13.0,1.48,False
SYN-00740,Hamburg-Barmbek,Hamburg,urban_core,53.58262,10.04393,Office & Commercial,False,Day (08:00),False,4,15.6,24,False,False,-0.667,True,False,Barmbek,barmbek,0.58,Walk,7.3,2.0,40.5,1,49.8,0.0,15.66,28.2,146.61,46–60 min,21.6,1.77,False
SYN-00741,Norderstedt,Kr. Segeberg,suburban,53.70111,10.01872,Production & Technical,False,Day (08:00),False,5,19.5,63,False,True,-0.762,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,10.3,0,21.3,0.0,3.25,10.3,38.05,≤ 30 min,11.0,2.07,True
SYN-00742,Hamburg-Langenhorn,Hamburg,urban,53.67763,10.03611,Production & Technical,True,Early (06:00),True,5,19.5,25,False,True,1.896,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,5.3,0,16.3,0.0,1.67,9.9,19.57,≤ 30 min,6.4,1.65,True
SYN-00743,Ellerau,Kr. Segeberg,rural,53.75993,9.92071,Office & Commercial,False,Day (08:00),False,4,15.6,29,True,True,-0.812,False,False,Quickborn,quickborn,4.69,Feeder bus,23.1,6.0,42.8,0,71.9,0.0,15.64,23.2,146.41,> 60 min,48.7,3.1,False
SYN-00744,Norderstedt,Kr. Segeberg,suburban,53.71817,10.00369,Production & Technical,False,Day (08:00),False,5,19.5,35,False,True,-0.58,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,19.0,0,30.0,0.0,6.03,13.9,70.57,31–45 min,16.1,2.16,False
SYN-00745,Hamburg-Rotherbaum,Hamburg,urban_core,53.57693,9.96919,Office & Commercial,False,Day (08:00),False,3,11.7,56,True,False,-0.5,True,False,Hoheluftbrücke,hoheluftbruecke,0.46,Walk,5.7,2.0,46.3,1,54.0,0.0,17.89,29.5,125.58,46–60 min,24.5,1.83,False
SYN-00746,Hamburg-Eimsbüttel,Hamburg,urban_core,53.56805,9.93486,Field & Sales,False,Day (08:00),False,3,11.7,44,True,True,-0.215,False,True,Hallerstraße,hallerstrasse,4.98,Feeder bus,23.9,2.0,41.4,0,67.3,0.0,20.43,30.7,143.39,> 60 min,36.6,2.19,False
SYN-00747,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60917,10.07512,Office & Commercial,False,Day (08:00),False,5,19.5,39,True,False,0.189,False,False,Ohlsdorf,ohlsdorf,4.1,Feeder bus,21.3,2.0,29.4,0,52.6,0.0,11.95,25.6,139.84,46–60 min,27.0,2.05,False
SYN-00748,Hamburg-Barmbek,Hamburg,urban_core,53.58129,10.01449,Lab & R&D,False,Day (08:00),False,4,15.6,33,False,False,-0.78,False,False,Lattenkamp,lattenkamp,2.56,Feeder bus,16.7,2.0,35.3,0,53.9,0.0,16.11,28.5,150.83,46–60 min,25.4,1.89,False
SYN-00749,Hamburg-Wilhelmsburg,Hamburg,urban,53.50689,10.00608,Office & Commercial,False,Day (08:00),False,3,11.7,27,False,False,1.484,True,False,Wilhelmsburg,wilhelmsburg,0.83,Walk,10.4,4.0,60.0,1,74.4,0.0,27.27,42.2,191.42,> 60 min,32.2,1.76,False
SYN-00750,Kaltenkirchen,Kr. Segeberg,suburban,53.84498,9.98679,Lab & R&D,False,Day (08:00),False,3,11.7,54,True,True,-0.445,False,False,Kaltenkirchen,kaltenkirchen,2.5,Feeder bus,16.5,6.0,59.9,1,82.4,0.0,24.3,29.4,170.62,> 60 min,53.0,2.8,False
SYN-00751,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.68191,10.11019,Production & Technical,True,Early (06:00),True,5,19.5,51,False,True,2.229,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,18.1,0,29.1,0.0,5.72,13.5,66.92,≤ 30 min,15.6,2.16,False
SYN-00752,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.60823,10.08788,Production & Technical,True,Early (06:00),True,5,19.5,57,False,False,-1.274,False,False,Rübenkamp,ruebenkamp,4.48,Feeder bus,22.5,6.0,39.2,1,67.6,0.0,12.38,25.9,144.84,> 60 min,41.7,2.61,False
SYN-00753,Hamburg-Poppenbüttel,Hamburg,suburban,53.64652,10.10814,Office & Commercial,False,Day (08:00),False,5,19.5,46,False,True,1.423,False,False,Poppenbüttel,poppenbuettel,2.52,Feeder bus,16.5,4.0,40.2,0,60.8,0.0,8.18,16.3,95.75,> 60 min,44.5,3.73,False
SYN-00754,Hamburg-Eimsbüttel,Hamburg,urban_core,53.58935,9.97382,Production & Technical,True,Night (22:00),True,5,19.5,20,False,False,2.108,False,False,Hudtwalckerstraße,hudtwalckerstrasse,1.79,Feeder bus,14.4,3.6,36.5,0,54.5,0.0,16.01,28.4,187.35,46–60 min,26.1,1.92,False
SYN-00755,Hamburg-Billstedt/Horn,Hamburg,urban,53.55335,10.12312,Lab & R&D,False,Day (08:00),False,4,15.6,28,False,True,-0.028,False,False,Legienstraße,legienstrasse,3.41,Feeder bus,19.2,2.0,60.9,1,82.2,0.0,21.19,31.0,198.3,> 60 min,51.2,2.65,False
SYN-00756,Hamburg-Poppenbüttel,Hamburg,suburban,53.64743,10.11362,Office & Commercial,False,Day (08:00),False,4,15.6,47,False,True,-0.578,False,False,Poppenbüttel,poppenbuettel,2.84,Feeder bus,17.5,4.0,40.2,0,61.7,0.0,8.42,16.5,78.82,> 60 min,45.2,3.74,False
SYN-00757,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62326,10.10055,Field & Sales,False,Day (08:00),False,2,7.8,38,False,True,-0.705,False,True,Kornweg,kornweg,4.66,Feeder bus,23.0,4.0,37.1,1,64.0,0.0,10.71,24.5,50.1,> 60 min,39.5,2.61,False
SYN-00758,Elmshorn,Kr. Pinneberg,suburban,53.75818,9.65727,Production & Technical,True,Night (22:00),True,5,19.5,36,False,True,-0.91,True,False,Elmshorn,elmshorn,0.8,Walk,10.0,6.0,85.1,1,101.1,0.0,36.18,36.2,423.31,> 60 min,64.9,2.79,False
SYN-00759,Norderstedt,Kr. Segeberg,suburban,53.73104,9.97035,Office & Commercial,False,Day (08:00),False,2,7.8,30,True,True,0.099,False,False,Norderstedt Mitte,norderstedt_mitte,3.97,Feeder bus,20.9,2.0,23.0,0,45.9,0.0,9.46,17.6,44.27,46–60 min,28.3,2.61,False
SYN-00760,Hamburg-Eppendorf,Hamburg,urban_core,53.58598,10.00145,Office & Commercial,False,Day (08:00),False,5,19.5,52,False,False,0.204,False,False,Hudtwalckerstraße,hudtwalckerstrasse,1.06,Feeder bus,12.2,2.0,36.5,0,50.7,0.0,15.68,28.2,183.42,46–60 min,22.5,1.8,False
SYN-00761,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.614,9.90736,Production & Technical,False,Day (08:00),False,5,19.5,47,True,True,-1.536,False,False,Niendorf Markt,niendorf_markt,3.78,Feeder bus,20.3,2.0,50.7,0,73.0,0.0,16.52,28.7,193.32,> 60 min,44.3,2.54,False
SYN-00762,Hamburg-Fuhlsbüttel,Hamburg,urban,53.64349,10.01974,Office & Commercial,False,Day (08:00),False,2,7.8,48,False,True,2.344,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,21.9,0,32.9,0.0,6.94,20.4,32.49,31–45 min,12.5,1.61,False
SYN-00763,Norderstedt,Kr. Segeberg,suburban,53.72086,10.02636,Office & Commercial,False,Day (08:00),False,4,15.6,35,True,True,-0.243,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,17.0,0,28.0,0.0,5.39,13.1,50.48,≤ 30 min,14.9,2.14,False
SYN-00764,Hamburg-Langenhorn,Hamburg,urban,53.67046,10.0064,Field & Sales,False,Day (08:00),False,2,7.8,44,True,True,0.182,True,True,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,13.7,0,24.7,0.0,4.33,16.0,20.29,≤ 30 min,8.7,1.54,True
SYN-00765,Wedel,Kr. Pinneberg,suburban,53.57004,9.68929,Office & Commercial,False,Day (08:00),False,2,7.8,27,False,True,-0.476,False,False,Wedel,wedel,2.23,Feeder bus,15.7,4.0,78.5,1,98.2,0.0,36.31,36.3,169.95,> 60 min,61.9,2.71,False
SYN-00766,Norderstedt,Kr. Segeberg,suburban,53.70286,9.98145,Production & Technical,True,Late (14:00),True,5,19.5,41,False,True,-0.35,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,19.7,0,30.7,0.0,6.25,14.1,73.11,31–45 min,16.6,2.18,False
SYN-00767,Hamburg-Niendorf,Hamburg,urban,53.63389,9.96617,Office & Commercial,False,Day (08:00),False,3,11.7,20,True,True,0.159,True,False,Hamburg Airport,airport,2.62,Feeder bus,16.9,4.0,38.0,1,58.9,0.0,10.7,24.5,75.08,46–60 min,34.4,2.4,False
SYN-00768,Norderstedt,Kr. Segeberg,suburban,53.71691,10.04034,Office & Commercial,False,Day (08:00),False,4,15.6,25,False,True,0.18,True,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,14.3,0,25.3,0.0,4.53,12.0,42.4,≤ 30 min,13.3,2.11,True
SYN-00769,Hamburg-Langenhorn,Hamburg,urban,53.68295,10.02765,Production & Technical,True,Late (14:00),True,5,19.5,38,False,True,0.202,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,5.6,0,16.6,0.0,1.77,10.1,20.75,≤ 30 min,6.5,1.64,True
SYN-00770,Hamburg-Rahlstedt,Hamburg,suburban,53.59075,10.13658,Production & Technical,False,Day (08:00),False,5,19.5,64,False,True,0.338,False,False,Farmsen,farmsen,3.23,Feeder bus,18.7,2.0,61.3,3,82.0,0.0,16.52,23.9,193.29,> 60 min,58.1,3.43,False
SYN-00771,Hamburg-Poppenbüttel,Hamburg,suburban,53.668,10.08343,Production & Technical,True,Early (06:00),True,5,19.5,22,False,True,0.461,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,13.7,0,24.7,0.0,4.35,11.8,50.9,≤ 30 min,12.9,2.09,True
SYN-00772,Hamburg-Wandsbek,Hamburg,urban,53.56584,10.04109,Production & Technical,True,Late (14:00),True,5,19.5,28,True,True,1.088,False,False,Landwehr,landwehr,0.5,Walk,6.2,6.0,47.1,1,59.3,0.0,18.19,29.6,212.78,46–60 min,29.7,2.0,False
SYN-00773,Hamburg-Wandsbek,Hamburg,urban,53.57087,10.04236,Office & Commercial,False,Day (08:00),False,3,11.7,44,True,True,0.107,True,False,Hasselbrook,hasselbrook,0.74,Walk,9.2,4.0,43.8,1,57.0,0.0,17.43,29.2,122.35,46–60 min,27.8,1.95,False
SYN-00774,Quickborn,Kr. Pinneberg,suburban,53.73986,9.90222,Production & Technical,False,Day (08:00),False,5,19.5,61,False,True,-0.185,False,False,Quickborn,quickborn,1.58,Feeder bus,13.7,6.0,42.8,0,62.5,0.0,15.07,22.7,176.35,> 60 min,39.8,2.75,False
SYN-00775,Norderstedt,Kr. Segeberg,suburban,53.70025,9.97503,Office & Commercial,False,Day (08:00),False,4,15.6,44,True,True,-0.375,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,21.0,0,32.0,0.0,6.65,14.6,62.26,31–45 min,17.4,2.19,False
SYN-00776,Quickborn,Kr. Pinneberg,suburban,53.73715,9.90755,Production & Technical,True,Early (06:00),True,5,19.5,50,False,True,0.77,False,False,Quickborn,quickborn,1.22,Feeder bus,12.6,6.0,42.8,0,61.5,0.0,14.46,22.2,169.14,> 60 min,39.3,2.77,False
SYN-00777,Hamburg-Rahlstedt,Hamburg,suburban,53.61649,10.13358,Office & Commercial,False,Day (08:00),False,4,15.6,38,False,False,0.289,False,False,Meiendorfer Weg,meiendorfer_weg,1.43,Feeder bus,13.3,2.0,64.6,3,79.9,0.0,13.12,21.0,122.76,> 60 min,58.9,3.8,False
SYN-00778,Hamburg-Ohlsdorf,Hamburg,urban,53.61637,10.04658,Production & Technical,False,Day (08:00),False,5,19.5,36,False,False,0.092,False,False,Ohlsdorf,ohlsdorf,1.46,Feeder bus,13.4,2.0,29.4,0,44.7,0.0,10.6,24.4,123.97,31–45 min,20.3,1.83,False
SYN-00779,Hamburg-Wilhelmsburg,Hamburg,urban,53.52424,10.01089,Lab & R&D,False,Day (08:00),False,5,19.5,43,True,True,-0.055,False,False,Meßberg,messberg,3.53,Feeder bus,19.6,2.0,46.1,0,67.7,0.0,24.63,41.3,288.16,> 60 min,26.4,1.64,False
SYN-00780,Quickborn,Kr. Pinneberg,suburban,53.72067,9.90336,Production & Technical,False,Day (08:00),False,5,19.5,35,False,False,-0.093,False,False,Quickborn,quickborn,1.21,Feeder bus,12.6,6.0,42.8,0,61.4,0.0,13.68,21.5,160.09,> 60 min,39.9,2.86,False
SYN-00781,Hamburg-Sasel/Wellingsbüttel,Hamburg,suburban,53.67921,10.09645,Office & Commercial,False,Day (08:00),False,3,11.7,50,False,True,-0.203,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,14.5,0,25.5,0.0,4.6,12.1,32.27,≤ 30 min,13.4,2.11,True
SYN-00782,Wedel,Kr. Pinneberg,suburban,53.58199,9.72329,Production & Technical,True,Early (06:00),True,5,19.5,24,True,True,0.144,False,False,Rissen,rissen,2.64,Feeder bus,16.9,6.0,76.8,1,99.7,0.0,32.79,34.1,383.69,> 60 min,65.6,2.92,False
SYN-00783,Hamburg-Eppendorf,Hamburg,urban_core,53.57758,9.98612,Production & Technical,True,Late (14:00),True,5,19.5,52,False,False,-0.376,True,False,Kellinghusenstraße,kellinghusenstrasse,1.44,Feeder bus,13.3,3.6,37.8,0,54.7,0.0,17.27,29.1,202.1,46–60 min,25.6,1.88,False
SYN-00784,Hamburg-Wandsbek,Hamburg,urban,53.57948,10.08452,Office & Commercial,False,Day (08:00),False,5,19.5,42,True,False,0.915,False,False,Barmbek,barmbek,3.73,Feeder bus,20.2,2.0,40.5,1,62.7,0.0,16.49,28.7,192.88,> 60 min,34.0,2.18,False
SYN-00785,Seevetal/Neu Wulmstorf,Kr. Harburg,rural,53.45982,9.91262,Lab & R&D,False,Day (08:00),False,5,19.5,40,True,True,0.561,False,False,Neuwiedenthal,neuwiedenthal,1.95,Feeder bus,14.8,4.0,73.6,1,92.5,0.0,36.12,45.1,422.62,> 60 min,47.4,2.05,False
SYN-00786,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62664,10.10554,Lab & R&D,False,Day (08:00),False,5,19.5,24,False,True,2.234,True,False,Kornweg,kornweg,4.94,Feeder bus,23.8,4.0,37.1,1,64.9,0.0,10.47,24.3,122.5,> 60 min,40.6,2.67,False
SYN-00787,Hamburg-Bergedorf,Hamburg,suburban,53.48603,10.18724,Production & Technical,False,Day (08:00),False,5,19.5,31,False,True,-0.52,True,False,Nettelnburg,nettelnburg,0.97,Feeder bus,11.9,4.0,69.3,1,85.2,0.0,32.67,43.0,382.21,> 60 min,42.2,1.98,False
SYN-00788,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62081,10.06909,Production & Technical,True,Late (14:00),True,5,19.5,55,False,True,0.6,False,False,Ohlsdorf,ohlsdorf,3.13,Feeder bus,18.4,3.6,29.4,0,51.3,0.0,10.13,23.9,118.54,46–60 min,27.4,2.15,False
SYN-00789,Hamburg-Harburg,Hamburg,urban,53.47664,10.01524,Office & Commercial,False,Day (08:00),False,4,15.6,40,False,False,-1.726,False,False,Wilhelmsburg,wilhelmsburg,3.81,Feeder bus,20.4,4.0,60.0,1,84.5,0.0,31.69,43.4,296.64,> 60 min,41.1,1.95,False
SYN-00790,Hamburg-Wandsbek,Hamburg,urban,53.57317,10.08254,Office & Commercial,False,Day (08:00),False,4,15.6,45,True,True,0.929,False,False,Barmbek,barmbek,3.92,Feeder bus,20.8,2.0,40.5,1,63.3,0.0,17.38,29.2,162.68,> 60 min,34.1,2.17,False
SYN-00791,Hamburg-Schnelsen,Hamburg,suburban,53.63681,9.92848,Production & Technical,True,Early (06:00),True,5,19.5,32,True,True,-1.39,False,False,Schnelsen,schnelsen,1.2,Feeder bus,12.6,6.0,49.9,0,68.5,0.0,12.91,20.9,151.06,> 60 min,47.6,3.28,False
SYN-00792,Hamburg-Barmbek,Hamburg,urban_core,53.59809,10.04376,Office & Commercial,False,Day (08:00),False,5,19.5,42,True,False,-0.634,False,False,Alte Wöhr,alte_woehr,0.49,Walk,6.1,4.0,38.9,1,49.0,0.0,13.34,26.6,156.1,46–60 min,22.4,1.84,False
SYN-00793,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.59912,10.0836,Office & Commercial,False,Day (08:00),False,2,7.8,27,False,True,0.732,True,False,Rübenkamp,ruebenkamp,4.23,Feeder bus,21.7,4.0,37.2,1,62.9,0.0,13.59,26.8,63.62,> 60 min,36.1,2.35,False
SYN-00794,Norderstedt,Kr. Segeberg,suburban,53.7034,9.98152,Office & Commercial,False,Day (08:00),False,5,19.5,43,False,True,-0.738,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,19.8,0,30.8,0.0,6.27,14.2,73.41,31–45 min,16.6,2.17,False
SYN-00795,Norderstedt,Kr. Segeberg,suburban,53.69303,9.96566,Production & Technical,False,Day (08:00),False,5,19.5,46,False,True,-0.925,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,22.9,0,33.9,0.0,7.24,15.2,84.67,31–45 min,18.7,2.23,False
SYN-00796,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.59691,10.10871,Production & Technical,False,Day (08:00),False,5,19.5,46,False,True,-0.401,False,False,Farmsen,farmsen,0.76,Walk,9.5,2.0,61.3,3,72.8,0.0,14.61,27.5,170.93,> 60 min,45.3,2.65,False
SYN-00797,Norderstedt,Kr. Segeberg,suburban,53.6902,9.98539,Production & Technical,False,Day (08:00),False,5,19.5,32,True,True,0.796,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,17.2,0,28.2,0.0,5.45,13.2,63.73,≤ 30 min,15.0,2.14,False
SYN-00798,Hamburg-Ohlsdorf,Hamburg,urban,53.63148,10.03733,Office & Commercial,False,Day (08:00),False,3,11.7,38,False,False,-0.716,False,False,Fuhlsbüttel,fuhlsbuettel,1.18,Feeder bus,12.5,2.0,26.5,0,41.1,0.0,8.37,22.1,58.73,31–45 min,19.0,1.86,False
SYN-00799,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.58668,9.92868,Production & Technical,False,Day (08:00),False,5,19.5,48,True,True,-0.004,False,False,Hoheluftbrücke,hoheluftbruecke,4.21,Feeder bus,21.6,2.0,46.3,1,69.9,0.0,18.34,29.7,214.58,> 60 min,40.2,2.35,False
SYN-00800,Hamburg-Stellingen/Eidelstedt,Hamburg,urban,53.61178,9.90093,Office & Commercial,False,Day (08:00),False,5,19.5,40,True,True,-0.195,False,False,Niendorf Markt,niendorf_markt,4.38,Feeder bus,22.2,2.0,50.7,0,74.8,0.0,17.17,29.1,200.92,> 60 min,45.7,2.57,False
SYN-00801,Hamburg-Bahrenfeld/Lurup,Hamburg,urban,53.57649,9.86537,Office & Commercial,False,Day (08:00),False,3,11.7,39,False,True,1.02,True,False,Othmarschen,othmarschen,2.92,Feeder bus,17.7,4.0,62.3,1,84.0,0.0,23.12,31.8,162.32,> 60 min,52.2,2.64,False
SYN-00802,Hamburg-Bramfeld/Farmsen,Hamburg,urban,53.62168,10.07962,Office & Commercial,False,Day (08:00),False,5,19.5,63,True,True,0.648,True,False,Klein Borstel,klein_borstel,4.41,Feeder bus,22.2,2.0,28.1,0,52.3,0.0,10.23,24.0,119.73,46–60 min,28.3,2.18,False
SYN-00803,Pinneberg,Kr. Pinneberg,suburban,53.67319,9.7858,Production & Technical,False,Day (08:00),False,5,19.5,32,True,True,-1.769,False,False,Pinneberg,pinneberg,2.54,Feeder bus,16.6,4.0,72.0,1,92.6,0.0,23.26,28.7,272.19,> 60 min,63.9,3.23,False
SYN-00804,Hamburg-Wandsbek,Hamburg,urban,53.56558,10.04834,Production & Technical,False,Day (08:00),False,5,19.5,54,False,True,0.995,False,False,Hasselbrook,hasselbrook,0.33,Walk,4.1,4.0,43.8,1,51.9,0.0,18.22,29.6,213.18,46–60 min,22.3,1.75,False
SYN-00805,Hamburg-Langenhorn,Hamburg,urban,53.67751,10.0135,Office & Commercial,False,Day (08:00),False,4,15.6,29,True,True,-0.244,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,10.3,0,21.3,0.0,3.25,13.5,30.44,≤ 30 min,7.8,1.58,True
SYN-00806,Hamburg-Langenhorn,Hamburg,urban,53.65736,10.03226,Office & Commercial,False,Day (08:00),False,4,15.6,49,False,False,0.27,False,False,Local bus stop,local_bus,0.4,Walk to bus stop,5.0,6.0,14.6,0,25.6,0.0,4.62,16.7,43.22,≤ 30 min,8.9,1.53,True
SYN-00807,Hamburg-Billstedt/Horn,Hamburg,urban,53.5607,10.0906,Lab & R&D,False,Day (08:00),False,5,19.5,50,False,True,-0.922,False,False,Hasselbrook,hasselbrook,3.7,Feeder bus,20.1,4.0,43.8,1,67.9,0.0,19.36,30.2,226.47,> 60 min,37.7,2.25,False
SYN-00808,Hamburg-Ohlsdorf,Hamburg,urban,53.62968,10.03328,Production & Technical,False,Day (08:00),False,5,19.5,36,False,False,0.621,False,False,Klein Borstel,klein_borstel,0.51,Walk,6.4,2.0,28.1,0,36.5,0.0,8.68,22.5,101.51,31–45 min,14.0,1.62,False
